,FF-FF,FF-CU,FF-SL,FF-CH,FF-SI,FF-FC,CU-FF,CU-CU,CU-SL,CU-CH,CU-SI,CU-FC,SL-FF,SL-CU,SL-SL,SL-CH,SL-SI,SL-FC,CH-FF,CH-CU,CH-SL,CH-CH,CH-SI,CH-FC,SI-FF,SI-CU,SI-SL,SI-CH,SI-SI,SI-FC,FC-FF,FC-CU,FC-SL,FC-CH,FC-SI,FC-FC
"detmers, reid",18.477762494268685,9.170105456212745,10.545621274644658,5.547913801008711,0.2751031636863824,,8.986703347088492,2.7510316368638237,4.722604309949564,1.4672168729940394,0.2751031636863824,,11.508482347546996,3.3470884915176526,8.11554332874828,2.3383768913342506,0.22925263640531865,,4.860155891792756,2.8885832187070153,1.7881705639614855,1.6964695093993583,0.04585052728106373,,0.22925263640531865,0.04585052728106373,0.36680421824850984,0.18340210912425492,0.09170105456212746,,,,,,,
"díaz, alexis",42.47871333964049,,21.09744560075686,,,,,,0.0946073793755913,,,,21.09744560075686,0.0946073793755913,13.055818353831599,,,,,,,,,,,,,,,,,,,,,
"diekman, jake",21.84508268059182,,14.360313315926893,0.6962576153176675,6.527415143603134,,,,,,,,14.53437771975631,,14.273281114012185,0.26109660574412535,6.440382941688425,,0.5221932114882507,,0.26109660574412535,0.08703220191470844,0.34812880765883375,,6.614447345517842,,6.614447345517842,0.17406440382941687,6.353350739773717,,,,,,,
"doval, camilo",,,,,,,,,,,,,,,19.982158786797502,,6.244424620874219,17.305976806422837,,,,,,,,,6.512042818911685,,16.681534344335414,2.7653880463871543,,,17.127564674397856,,2.943800178412132,10.347903657448706
"dunning, dane",,,0.07849293563579278,0.03924646781789639,0.03924646781789639,0.03924646781789639,,,,0.03924646781789639,,,0.03924646781789639,,8.084772370486656,4.827315541601256,11.970172684458399,2.9434850863422293,0.03924646781789639,,4.23861852433281,4.395604395604396,8.594976452119308,2.9434850863422293,0.07849293563579278,0.03924646781789639,13.461538461538462,7.810047095761381,14.010989010989011,4.395604395604396,0.03924646781789639,,2.001569858712716,3.061224489795918,5.21978021978022,1.4913657770800628
"duran, jhoan",27.468230694037143,14.565004887585534,1.1730205278592376,6.35386119257087,,,13.78299120234604,12.70772238514174,0.39100684261974583,4.496578690127078,,,0.7820136852394917,0.2932551319648094,1.0752688172043012,0.8797653958944283,,,7.429130009775172,3.812316715542522,0.39100684261974583,4.301075268817205,,,,,,,,,,,,,,
"edwards, carl",45.58232931726908,14.65863453815261,,5.522088353413655,0.1004016064257028,,14.257028112449799,5.522088353413655,,2.208835341365462,0.8032128514056224,,,,,,,,5.522088353413655,2.3092369477911645,,1.9076305220883536,0.1004016064257028,,0.6024096385542169,0.30120481927710846,,0.1004016064257028,0.4016064257028112,,,,,,,
"eflin, zach",2.5963149078726966,4.1876046901172534,0.41876046901172526,0.5862646566164154,5.025125628140704,2.680067001675042,4.522613065326634,4.103852596314908,0.41876046901172526,1.0887772194304857,7.2864321608040195,2.680067001675042,0.41876046901172526,0.5862646566164154,0.5025125628140703,,1.507537688442211,0.41876046901172526,1.4237855946398659,0.6700167504187605,0.08375209380234507,0.8375209380234505,2.4288107202680065,0.6700167504187605,4.271356783919598,7.705192629815745,1.5912897822445562,2.4288107202680065,17.252931323283082,6.532663316582915,2.261306532663317,2.8475711892797317,0.41876046901172526,1.1725293132328307,6.281407035175879,2.0100502512562812
"eovaldi, nathan",12.955223880597014,7.701492537313433,5.432835820895522,9.134328358208956,,2.8656716417910446,7.820895522388059,3.2835820895522385,1.4925373134328357,4.119402985074627,,1.9104477611940298,5.552238805970149,1.4328358208955223,2.029850746268657,1.791044776119403,,1.3134328358208955,8.0,4.0,2.5074626865671643,3.522388059701492,,3.1044776119402986,,,,,,,3.8208955223880596,2.208955223880597,0.6567164179104478,2.5671641791044775,,0.7164179104477612
"espino, paolo",21.292775665399237,14.122759369907659,10.320478001086366,2.009777294948398,,,13.633894622487777,6.029331884845193,5.051602390005431,1.4122759369907658,,,10.592069527430745,4.399782726778924,5.486148832156436,0.8147745790331342,,,2.1727322107550244,1.5752308527973928,0.48886474741988045,0.5431830526887561,,,,,,,,,,,,,,
"estévez, carlos",49.657198824681686,0.0979431929480901,10.28403525954946,10.577864838393731,,,0.0979431929480901,,,,,,11.067580803134183,,2.644466209598433,1.0773751224289911,,,9.69637610186092,,1.860920666013712,2.840352595494613,,,,,,,,,,,,,,
"falter, bailey",12.777352716143842,6.732976281560826,3.366488140780413,1.224177505738332,6.732976281560826,,6.197398622800306,3.7490436113236423,1.3771996939556235,0.6885998469778117,4.973221117061974,,3.978576893649579,1.300688599846978,3.5960214231063508,0.22953328232593728,5.661820964039785,,0.5355776587605203,0.612088752869166,0.5355776587605203,0.5355776587605203,1.9892884468247896,,7.268553940321347,4.590665646518746,5.891354246365723,1.5302218821729152,13.84850803366488,,,,,,,
"fedde, erick",,,,,,,,6.757331066723332,,0.9774755631109222,12.197195070123247,9.094772630684233,,,,,,,,0.8074798130046749,,0.1274968125796855,1.317467063323417,1.1899702507437315,,13.259668508287293,,1.1049723756906076,16.277093072673182,9.307267318317042,,8.159796005099873,,1.2324691882702932,10.199745006374842,7.947301317467064
"feltner, ryan",11.798107255520504,4.353312302839116,10.977917981072554,2.902208201892744,5.930599369085174,,4.479495268138802,0.7570977917981072,1.5772870662460567,0.4416403785488959,2.3343848580441637,,10.788643533123029,1.8927444794952681,7.066246056782334,1.0725552050473186,7.760252365930599,,2.3974763406940065,0.694006309148265,1.829652996845426,0.4416403785488959,0.7570977917981072,,6.498422712933754,1.8927444794952681,7.129337539432176,1.2618296529968454,2.902208201892744,,,,,,,
"finnegan, kyle",62.35294117647059,,8.92156862745098,7.0588235294117645,,,,,,,,,8.529411764705882,,2.941176470588235,0.7843137254901961,,,7.450980392156863,,0.39215686274509803,1.3725490196078431,,,,,,,,,,,,,,
"flexen, chris",13.970932958274732,1.3595874355368025,4.26629160806376,5.719643694327239,0.04688232536333802,14.158462259728083,1.4064697609001406,0.1875293014533521,0.23441162681669012,0.2812939521800281,,1.4533520862634786,3.281762775433662,0.09376465072667604,1.3595874355368025,0.8438818565400843,,2.5785278949835915,6.094702297233943,1.0314111579934364,0.8438818565400843,3.187998124706985,0.04688232536333802,4.688232536333802,,,,,,0.14064697609001406,14.814814814814813,0.8907641819034223,1.4533520862634786,5.860290670417253,0.04688232536333802,9.610876699484294
"freeland, kyle",6.199365973934484,4.473406128918633,4.8608665022895385,3.592814371257485,4.579077139837971,,5.001761183515322,2.4304332511447693,5.565339908418458,1.3737231419513913,3.8393800634026065,,5.600563578724903,4.896090172595984,3.240577668193026,3.064459316660796,5.177879535047552,,2.712222613596337,2.113420218386756,3.20535399788658,2.3952095808383236,3.240577668193026,,4.226840436773512,4.297287777386403,5.10743219443466,3.240577668193026,5.5301162381120115,,,,,,,
"fried, max",13.76863023420866,5.535841022001419,5.039034776437189,4.897090134847409,3.2292405961674944,,5.926188786373315,7.23917672107878,3.8325053229240598,1.8452803406671399,2.6614620298083747,,6.281050390347764,3.0163236337828248,5.25195173882186,1.8807665010645847,2.1646557842441445,,2.4485450674237046,3.6905606813342797,2.48403122782115,3.5486160397444997,1.8807665010645847,,4.080908445706174,2.0227111426543645,1.98722498225692,1.8452803406671399,3.4066713981547196,,,,,,,
"fulmer, michael",4.218600191754554,0.28763183125599234,,1.0546500479386385,1.2464046021093003,8.820709491850431,0.6711409395973155,0.38350910834132307,,0.09587727708533077,0.6711409395973155,0.28763183125599234,,,,,,,0.4793863854266539,0.19175455417066153,,0.7670182166826461,0.38350910834132307,4.218600191754554,1.2464046021093003,0.19175455417066153,,0.28763183125599234,2.205177372962608,9.012464046021092,9.012464046021092,1.0546500479386385,,3.8350910834132312,8.341323106423777,40.939597315436245
"gallen, zac",24.32050829509354,9.283445111189552,0.35298270384751146,7.447935051182491,,6.636074832333215,9.81291916696082,6.212495587716202,0.3176844334627603,2.0120014119308154,0.03529827038475115,3.3533356865513593,0.4235792446170138,0.0705965407695023,0.1411930815390046,0.17649135192375573,,0.10589481115425345,6.424285210024709,3.3886339569361104,0.10589481115425345,2.8238616307800917,,1.6943169784680552,0.03529827038475115,,,,,,7.059654076950229,2.7532650900105895,,1.9767031415460643,,3.0003529827038475
"garcía, jarlín",18.620689655172416,,11.822660098522167,12.413793103448276,,,,,,,,,13.201970443349753,,9.852216748768473,5.123152709359606,,,10.935960591133005,,6.600985221674876,11.330049261083744,,,,,,,,,,,,,,
"garcia, luis",19.894651539708267,3.8087520259319287,3.20097244732577,3.1604538087520258,0.04051863857374392,11.912479740680713,4.173419773095624,2.3905996758508916,0.5672609400324149,0.8508914100486222,,2.2285251215559154,3.768233387358185,0.28363047001620745,1.8233387358184763,0.48622366288492713,0.08103727714748785,2.2690437601296596,3.079416531604538,1.8638573743922204,0.2025931928687196,2.2285251215559154,,1.985413290113452,0.12155591572123178,,,0.04051863857374392,0.04051863857374392,,10.980551053484602,1.8638573743922204,2.9173419773095626,2.593192868719611,0.04051863857374392,11.061588330632091
"garcía, yimi",24.586977648202136,6.316812439261418,6.41399416909621,2.9154518950437316,3.8872691933916426,,7.191448007774539,3.9844509232264333,2.7210884353741496,1.0689990281827018,1.84645286686103,,5.830903790087463,2.2351797862001943,5.442176870748299,0.7774538386783284,3.4013605442176873,,1.9436345966958213,2.5267249757045676,0.4859086491739553,1.3605442176870748,0.8746355685131195,,4.56754130223518,1.84645286686103,2.5267249757045676,1.0689990281827018,4.081632653061225,,,,,,,
"garrett, braxton",5.5018587360594795,2.899628252788104,10.63197026022305,2.3048327137546467,4.089219330855019,0.14869888475836432,2.825278810408922,0.6691449814126395,2.1561338289962824,1.1895910780669146,3.1226765799256504,,9.591078066914498,3.7918215613382897,9.368029739776953,3.1226765799256504,6.617100371747211,0.14869888475836432,3.5687732342007434,0.966542750929368,2.973977695167286,0.5204460966542751,1.858736059479554,,3.866171003717472,1.6356877323420074,7.434944237918216,2.7509293680297398,5.87360594795539,,0.22304832713754646,,0.07434944237918216,,,
"gausman, kevin",25.116780452748834,,6.791232482932087,16.852317642831476,,,,,,,,,7.186489399928135,,2.65900107797341,4.527488321954725,,,16.492993172835067,,4.922745238950772,15.41501976284585,,,,,,,,,,,,,,
"germán, domingo",8.209693372898121,10.484668644906034,,6.330365974282888,2.472799208704253,,10.187932739861523,13.847675568743817,,8.40751730959446,4.549950544015826,,,,,,,,6.231454005934718,8.209693372898121,,6.330365974282888,2.571711177052423,,2.967359050445104,4.451038575667656,,2.274975272007913,2.3738872403560833,,,,,,,
"gibson, kyle",2.4096385542168677,1.058780576852866,2.154070828769624,1.2048192771084338,2.4096385542168677,2.701715954728003,1.022270901788974,0.6936838262139468,0.8032128514056224,0.8397225264695144,1.7524644030668126,1.6064257028112447,2.154070828769624,0.9492515516611902,6.498722161372764,1.3873676524278935,5.695509309967141,4.271631982475356,0.8032128514056224,1.095290251916758,1.4603870025556773,2.08105147864184,3.139832055494706,2.190580503833516,2.665206279664111,1.2413289521723256,6.170135085797736,2.8477546549835706,9.200438116100766,5.914567360350493,2.8842643300474626,1.6794450529390288,3.8700255567725446,2.4096385542168677,5.841548010222709,4.855786783497627
"gilbert, logan",29.22056384742952,6.368159203980099,13.134328358208954,4.378109452736319,0.7960199004975124,,7.860696517412935,1.7578772802653397,1.8242122719734661,1.0281923714759535,0.03316749585406302,,12.006633499170812,3.250414593698176,7.429519071310116,1.2271973466003316,0.2985074626865672,,4.212271973466003,1.0613598673300166,1.3266998341625207,1.2935323383084576,0.09950248756218905,,0.6301824212271974,0.06633499170812604,0.46434494195688225,0.06633499170812604,0.13266998341625208,,,,,,,
"giolito, lucas",20.62359128474831,1.6153268219383923,12.396694214876034,13.072877535687452,,,1.9534184823441023,0.18782870022539444,0.4132231404958678,0.5634861006761833,,,11.720510894064613,0.5634861006761833,6.123215627347859,5.484598046581517,,,13.448534936138243,0.7513148009015778,4.921111945905334,6.123215627347859,,,,,,,,,,,,,,
"givens, mychal",27.976190476190478,,14.087301587301587,8.829365079365079,,,,,,,,,13.988095238095239,,12.202380952380953,3.670634920634921,,,8.928571428571429,,3.571428571428571,6.15079365079365,,,,,,,,,,,,,,
"gomber, austin",17.685047193243914,5.563835072031793,9.836065573770492,7.501241927471436,0.04967709885742673,,7.203179334326876,2.7819175360158965,3.974167908594138,3.278688524590164,,,9.935419771485346,4.222553402881272,7.103825136612022,3.129657228017884,,,5.861897665176354,4.669647292598112,3.378042722305018,3.6761053154495777,,,,,0.04967709885742673,,0.04967709885742673,,,,,,,
"gonsolin, tony",12.605459057071961,5.161290322580645,8.38709677419355,12.952853598014888,,,5.310173697270471,1.7866004962779156,2.034739454094293,2.729528535980149,,,9.081885856079404,1.240694789081886,4.962779156327544,6.153846153846154,,,12.158808933002481,3.672456575682382,6.054590570719602,5.6575682382134,,,,,,,,,,,,,,
"gonzales, marco",13.06734992679356,5.27086383601757,,11.310395314787701,,6.881405563689605,5.636896046852123,2.1961932650073206,,3.3674963396778916,,2.3060029282576866,,,,,,,10.248901903367496,3.806734992679356,,9.553440702781844,,6.844802342606149,,,,,,,7.613469985358712,2.232796486090776,,6.185944363103953,,3.3674963396778916
"gore, mackenzie",39.348171701112875,9.379968203497615,8.823529411764707,3.338632750397456,,,11.685214626391097,3.97456279809221,1.987281399046105,0.39745627980922094,,,7.869634340222575,3.338632750397456,4.372019077901431,0.23847376788553257,,,1.987281399046105,1.3513513513513513,0.6359300476947536,1.192368839427663,,,,,,,,,,,,,,
"graveman, kendall",1.932367149758454,0.8695652173913043,2.995169082125604,2.5120772946859904,3.6714975845410627,,0.5797101449275363,0.0966183574879227,0.5797101449275363,0.4830917874396135,1.8357487922705313,,4.444444444444445,0.2898550724637681,8.502415458937199,1.4492753623188406,13.14009661835749,,2.0289855072463765,0.6763285024154589,2.1256038647342996,2.898550724637681,5.990338164251208,,2.995169082125604,1.6425120772946862,13.623188405797102,6.280193236714976,18.26086956521739,,,,,,,
"gray, jon",22.844175491679273,2.319717599596571,19.818456883509832,5.143721633888049,,,1.8154311649016641,0.5042864346949066,1.3111447302067574,0.30257186081694404,,,19.76802824004034,0.6051437216338881,13.161875945537066,2.8240040342914776,,,5.698436712052446,0.5042864346949066,2.0675743822491177,1.2607160867372669,,,,,,,,,,,,,,
"gray, josiah",18.598382749326145,8.779360800924144,9.54948016942626,0.8856372737774355,0.9626492106276472,0.11551790527531768,9.08740854832499,7.855217558721601,6.045437042741625,0.9241432422025414,0.7701193685021178,0.15402387370042356,9.819021948402003,6.353484790142472,11.205236811705815,0.5390835579514826,1.001155179052753,0.03850596842510589,0.7316134000770119,1.078167115902965,0.5775895263765883,0.2695417789757413,0.11551790527531768,,0.6160954948016942,0.6160954948016942,1.4632268001540238,0.15402387370042356,1.001155179052753,0.11551790527531768,0.07701193685021178,0.15402387370042356,0.07701193685021178,,0.11551790527531768,0.07701193685021178
"gray, sonny",10.897435897435898,7.585470085470085,3.8995726495726495,0.2670940170940171,5.502136752136752,,6.944444444444445,9.722222222222223,1.9764957264957264,0.4273504273504274,5.181623931623932,0.05341880341880342,4.22008547008547,2.3504273504273505,6.997863247863248,0.10683760683760685,6.517094017094018,,0.2670940170940171,0.2670940170940171,0.16025641025641024,0.16025641025641024,0.16025641025641024,,5.876068376068376,4.38034188034188,7.158119658119658,0.05341880341880342,8.44017094017094,,,,,,0.05341880341880342,
"greene, hunter",26.136363636363637,,23.636363636363637,3.909090909090909,,,,,,,,,24.09090909090909,,16.090909090909093,0.7727272727272727,,,3.5000000000000004,,1.1818181818181819,0.6363636363636364,,,,,,,,,,,,,,
"greinke, zack",14.084507042253522,9.419014084507042,3.345070422535211,5.545774647887324,0.39612676056338025,5.457746478873239,8.758802816901408,2.3327464788732395,1.4964788732394365,4.005281690140845,0.2640845070422535,3.4771126760563384,2.772887323943662,1.4084507042253522,1.3644366197183098,0.8802816901408451,0.17605633802816903,0.7922535211267605,6.866197183098592,4.049295774647888,0.5721830985915494,3.2130281690140845,0.17605633802816903,1.584507042253521,0.528169014084507,0.44014084507042256,0.08802816901408451,0.35211267605633806,0.39612676056338025,0.44014084507042256,5.28169014084507,2.640845070422535,0.528169014084507,2.464788732394366,0.8362676056338028,3.5211267605633805
